t_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,energy_J,status
50650.0,99982976535.66182,1519413770.1113892,0.0,-672.1993190308734,29994.892492971925,0.0,-877172568.7866515,ok
50660.0,99982969813.00507,1519713719.0262337,0.0,-672.3320330875661,29994.890475879703,0.0,-877172568.7866514,ok
50670.0,99982963089.02116,1520013667.9209054,0.0,-672.4647471439517,29994.888458389192,0.0,-877172568.7866514,ok
50680.0,99982956363.71013,1520313616.7954001,0.0,-672.5974612000304,29994.886440500395,0.0,-877172568.7866513,ok
50690.0,99982949637.07195,1520613565.649714,0.0,-672.7301752558018,29994.88442221331,0.0,-877172568.7866515,ok
50700.0,99982942909.10663,1520913514.483843,0.0,-672.862889311266,29994.882403527936,0.0,-877172568.7866511,ok
50710.0,99982936179.81416,1521213463.2977834,0.0,-672.9956033664231,29994.880384444274,0.0,-877172568.7866511,ok
50720.0,99982929449.19456,1521513412.0915308,0.0,-673.1283174212729,29994.878364962326,0.0,-877172568.7866509,ok
50730.0,99982922717.24782,1521813360.8650813,0.0,-673.2610314758152,29994.876345082088,0.0,-877172568.7866513,ok
50740.0,99982915983.97394,1522113309.618431,0.0,-673.3937455300502,29994.87432480356,0.0,-877172568.7866509,ok
50750.0,99982909249.37291,1522413258.351576,0.0,-673.5264595839777,29994.872304126748,0.0,-877172568.7866511,ok
50760.0,99982902513.44475,1522713207.0645123,0.0,-673.6591736375976,29994.870283051645,0.0,-877172568.7866513,ok
50770.0,99982895776.18944,1523013155.7572358,0.0,-673.79188769091,29994.868261578256,0.0,-877172568.7866511,ok
50780.0,99982889037.607,1523313104.4297426,0.0,-673.9246017439148,29994.86623970658,0.0,-877172568.7866511,ok
50790.0,99982882297.6974,1523613053.0820286,0.0,-674.0573157966118,29994.86421743661,0.0,-877172568.7866511,ok
50800.0,99982875556.46068,1523913001.7140899,0.0,-674.1900298490009,29994.862194768357,0.0,-877172568.7866511,ok
50810.0,99982868813.8968,1524212950.3259225,0.0,-674.3227439010823,29994.860171701814,0.0,-877172568.7866511,ok
50820.0,99982862070.0058,1524512898.9175224,0.0,-674.4554579528557,29994.85814823698,0.0,-877172568.786651,ok
50830.0,99982855324.78764,1524812847.4888859,0.0,-674.5881720043211,29994.856124373862,0.0,-877172568.7866509,ok
50840.0,99982848578.24236,1525112796.0400085,0.0,-674.7208860554786,29994.854100112454,0.0,-877172568.7866509,ok
50850.0,99982841830.36992,1525412744.5708866,0.0,-674.8536001063279,29994.852075452756,0.0,-877172568.7866513,ok
50860.0,99982835081.17035,1525712693.0815163,0.0,-674.9863141568691,29994.85005039477,0.0,-877172568.7866513,ok
50870.0,99982828330.64363,1526012641.5718932,0.0,-675.119028207102,29994.848024938496,0.0,-877172568.7866514,ok
50880.0,99982821578.78978,1526312590.0420136,0.0,-675.2517422570268,29994.845999083933,0.0,-877172568.7866511,ok
50890.0,99982814825.60878,1526612538.4918735,0.0,-675.3844563066431,29994.84397283108,0.0,-877172568.7866515,ok
50900.0,99982808071.10065,1526912486.921469,0.0,-675.5171703559511,29994.84194617994,0.0,-877172568.7866513,ok
50910.0,99982801315.26537,1527212435.3307958,0.0,-675.6498844049506,29994.839919130507,0.0,-877172568.7866515,ok
50920.0,99982794558.10295,1527512383.71985,0.0,-675.7825984536416,29994.837891682786,0.0,-877172568.7866513,ok
50930.0,99982787799.6134,1527812332.088628,0.0,-675.9153125020241,29994.83586383678,0.0,-877172568.7866515,ok
50940.0,99982781039.7967,1528112280.4371254,0.0,-676.0480265500979,29994.833835592483,0.0,-877172568.7866514,ok
50950.0,99982774278.65288,1528412228.7653384,0.0,-676.180740597863,29994.831806949896,0.0,-877172568.7866511,ok
50960.0,99982767516.1819,1528712177.073263,0.0,-676.3134546453192,29994.82977790902,0.0,-877172568.7866511,ok
50970.0,99982760752.38379,1529012125.3608952,0.0,-676.4461686924667,29994.827748469856,0.0,-877172568.7866514,ok
50980.0,99982753987.25853,1529312073.628231,0.0,-676.5788827393053,29994.8257186324,0.0,-877172568.7866511,ok
50990.0,99982747220.80614,1529612021.8752666,0.0,-676.711596785835,29994.823688396657,0.0,-877172568.7866511,ok
51000.0,99982740453.0266,1529911970.1019976,0.0,-676.8443108320557,29994.821657762623,0.0,-877172568.7866514,ok
51010.0,99982733683.91992,1530211918.3084204,0.0,-676.9770248779673,29994.8196267303,0.0,-877172568.7866516,ok
51020.0,99982726913.4861,1530511866.494531,0.0,-677.1097389235698,29994.817595299686,0.0,-877172568.7866514,ok
51030.0,99982720141.72514,1530811814.660325,0.0,-677.2424529688631,29994.815563470784,0.0,-877172568.7866514,ok
51040.0,99982713368.63704,1531111762.805799,0.0,-677.3751670138471,29994.81353124359,0.0,-877172568.7866516,ok
51050.0,99982706594.2218,1531411710.9309487,0.0,-677.5078810585218,29994.81149861811,0.0,-877172568.7866514,ok
51060.0,99982699818.47942,1531711659.0357702,0.0,-677.6405951028871,29994.80946559434,0.0,-877172568.7866518,ok
51070.0,99982693041.4099,1532011607.1202593,0.0,-677.773309146943,29994.807432172278,0.0,-877172568.7866518,ok
51080.0,99982686263.01323,1532311555.1844122,0.0,-677.9060231906894,29994.805398351928,0.0,-877172568.7866517,ok
51090.0,99982679483.28943,1532611503.228225,0.0,-678.0387372341263,29994.803364133288,0.0,-877172568.7866518,ok
51100.0,99982672702.23848,1532911451.2516935,0.0,-678.1714512772536,29994.80132951636,0.0,-877172568.7866517,ok
51110.0,99982665919.8604,1533211399.254814,0.0,-678.3041653200712,29994.79929450114,0.0,-877172568.7866516,ok
51120.0,99982659136.15517,1533511347.2375822,0.0,-678.436879362579,29994.79725908763,0.0,-877172568.7866517,ok
51130.0,99982652351.1228,1533811295.1999943,0.0,-678.569593404777,29994.795223275833,0.0,-877172568.7866518,ok
51140.0,99982645564.7633,1534111243.1420465,0.0,-678.7023074466653,29994.79318706574,0.0,-877172568.7866517,ok
51150.0,99982638777.07666,1534411191.0637343,0.0,-678.8350214882435,29994.79115045736,0.0,-877172568.7866518,ok
51160.0,99982631988.06288,1534711138.9650543,0.0,-678.9677355295117,29994.78911345069,0.0,-877172568.7866518,ok
51170.0,99982625197.72195,1535011086.846002,0.0,-679.10044957047,29994.78707604573,0.0,-877172568.7866515,ok
51180.0,99982618406.0539,1535311034.706574,0.0,-679.2331636111181,29994.78503824248,0.0,-877172568.7866518,ok
51190.0,99982611613.05869,1535610982.5467658,0.0,-679.3658776514561,29994.783000040938,0.0,-877172568.7866518,ok
51200.0,99982604818.73634,1535910930.3665736,0.0,-679.4985916914839,29994.780961441105,0.0,-877172568.7866518,ok
51210.0,99982598023.08685,1536210878.1659932,0.0,-679.6313057312013,29994.778922442983,0.0,-877172568.7866518,ok
51220.0,99982591226.11023,1536510825.945021,0.0,-679.7640197706085,29994.776883046572,0.0,-877172568.7866518,ok
51230.0,99982584427.80646,1536810773.7036526,0.0,-679.8967338097051,29994.774843251867,0.0,-877172568.7866518,ok
51240.0,99982577628.17555,1537110721.4418845,0.0,-680.0294478484913,29994.772803058873,0.0,-877172568.7866517,ok
51250.0,99982570827.2175,1537410669.1597126,0.0,-680.1621618869669,29994.77076246759,0.0,-877172568.7866516,ok
51260.0,99982564024.93231,1537710616.8571327,0.0,-680.294875925132,29994.768721478016,0.0,-877172568.7866517,ok
51270.0,99982557221.31998,1538010564.5341408,0.0,-680.4275899629864,29994.76668009015,0.0,-877172568.7866518,ok
51280.0,99982550416.38051,1538310512.1907332,0.0,-680.5603040005301,29994.764638303994,0.0,-877172568.786652,ok
51290.0,99982543610.11389,1538610459.8269057,0.0,-680.6930180377631,29994.762596119548,0.0,-877172568.7866518,ok
51300.0,99982536802.52014,1538910407.4426544,0.0,-680.8257320746852,29994.76055353681,0.0,-877172568.7866517,ok
51310.0,99982529993.59924,1539210355.037975,0.0,-680.9584461112964,29994.75851055578,0.0,-877172568.786652,ok
51320.0,99982523183.35121,1539510302.612864,0.0,-681.0911601475967,29994.75646717646,0.0,-877172568.786652,ok
51330.0,99982516371.77605,1539810250.1673172,0.0,-681.223874183586,29994.75442339885,0.0,-877172568.786652,ok
51340.0,99982509558.87373,1540110197.7013307,0.0,-681.3565882192642,29994.752379222948,0.0,-877172568.7866518,ok
51350.0,99982502744.64429,1540410145.2149003,0.0,-681.4893022546312,29994.750334648754,0.0,-877172568.7866518,ok
51360.0,99982495929.08769,1540710092.708022,0.0,-681.6220162896869,29994.74828967627,0.0,-877172568.7866518,ok
51370.0,99982489112.20396,1541010040.1806924,0.0,-681.7547303244314,29994.746244305494,0.0,-877172568.7866516,ok
51380.0,99982482293.99309,1541309987.632907,0.0,-681.8874443588646,29994.744198536428,0.0,-877172568.7866518,ok
51390.0,99982475474.45508,1541609935.0646617,0.0,-682.0201583929864,29994.74215236907,0.0,-877172568.7866516,ok
51400.0,99982468653.58992,1541909882.4759529,0.0,-682.1528724267969,29994.74010580342,0.0,-877172568.7866518,ok
51410.0,99982461831.39763,1542209829.8667765,0.0,-682.2855864602957,29994.738058839477,0.0,-877172568.7866518,ok
51420.0,99982455007.87819,1542509777.2371285,0.0,-682.418300493483,29994.736011477245,0.0,-877172568.7866516,ok
51430.0,99982448183.03162,1542809724.587005,0.0,-682.5510145263587,29994.73396371672,0.0,-877172568.7866518,ok
51440.0,99982441356.8579,1543109671.9164016,0.0,-682.6837285589227,29994.731915557903,0.0,-877172568.7866518,ok
51450.0,99982434529.35704,1543409619.2253149,0.0,-682.8164425911749,29994.729867000795,0.0,-877172568.7866516,ok
51460.0,99982427700.52904,1543709566.5137403,0.0,-682.9491566231153,29994.727818045394,0.0,-877172568.786652,ok
51470.0,99982420870.3739,1544009513.7816744,0.0,-683.0818706547439,29994.725768691704,0.0,-877172568.7866518,ok
51480.0,99982414038.89163,1544309461.0291128,0.0,-683.2145846860604,29994.72371893972,0.0,-877172568.7866516,ok
51490.0,99982407206.08221,1544609408.2560518,0.0,-683.3472987170651,29994.721668789443,0.0,-877172568.7866517,ok
51500.0,99982400371.94566,1544909355.4624872,0.0,-683.4800127477577,29994.719618240877,0.0,-877172568.7866516,ok
51510.0,99982393536.48196,1545209302.6484153,0.0,-683.612726778138,29994.717567294017,0.0,-877172568.7866518,ok
51520.0,99982386699.69113,1545509249.8138318,0.0,-683.7454408082062,29994.715515948865,0.0,-877172568.7866515,ok
51530.0,99982379861.57315,1545809196.9587328,0.0,-683.8781548379623,29994.713464205422,0.0,-877172568.7866518,ok
51540.0,99982373022.12804,1546109144.0831146,0.0,-684.010868867406,29994.711412063687,0.0,-877172568.7866516,ok
51550.0,99982366181.35577,1546409091.1869729,0.0,-684.1435828965373,29994.70935952366,0.0,-877172568.7866517,ok
51560.0,99982359339.25638,1546709038.2703037,0.0,-684.2762969253562,29994.707306585336,0.0,-877172568.7866518,ok
51570.0,99982352495.82983,1547008985.3331032,0.0,-684.4090109538627,29994.705253248725,0.0,-877172568.7866516,ok
51580.0,99982345651.07616,1547308932.3753674,0.0,-684.5417249820565,29994.70319951382,0.0,-877172568.7866516,ok
51590.0,99982338804.99533,1547608879.397092,0.0,-684.6744390099378,29994.701145380623,0.0,-877172568.7866518,ok
51600.0,99982331957.58737,1547908826.3982735,0.0,-684.8071530375064,29994.69909084913,0.0,-877172568.7866517,ok
51610.0,99982325108.85226,1548208773.3789077,0.0,-684.9398670647623,29994.69703591935,0.0,-877172568.7866518,ok
51620.0,99982318258.79002,1548508720.3389904,0.0,-685.0725810917054,29994.694980591277,0.0,-877172568.7866518,ok
51630.0,99982311407.40065,1548808667.278518,0.0,-685.2052951183356,29994.69292486491,0.0,-877172568.7866518,ok
51640.0,99982304554.68413,1549108614.1974864,0.0,-685.3380091446529,29994.69086874025,0.0,-877172568.7866517,ok
51650.0,99982297700.64047,1549408561.0958915,0.0,-685.4707231706573,29994.688812217297,0.0,-877172568.7866516,ok
51660.0,99982290845.26967,1549708507.9737294,0.0,-685.6034371963486,29994.68675529605,0.0,-877172568.7866517,ok
51670.0,99982283988.57173,1550008454.830996,0.0,-685.7361512217269,29994.68469797651,0.0,-877172568.7866518,ok
51680.0,99982277130.54665,1550308401.6676877,0.0,-685.868865246792,29994.682640258678,0.0,-877172568.7866518,ok
51690.0,99982270271.19443,1550608348.4838,0.0,-686.0015792715438,29994.68058214255,0.0,-877172568.7866516,ok
51700.0,99982263410.51506,1550908295.279329,0.0,-686.1342932959824,29994.678523628136,0.0,-877172568.7866518,ok
51710.0,99982256548.50856,1551208242.0542712,0.0,-686.2670073201076,29994.676464715427,0.0,-877172568.7866516,ok
51720.0,99982249685.17491,1551508188.8086221,0.0,-686.3997213439195,29994.674405404425,0.0,-877172568.7866516,ok
51730.0,99982242820.51413,1551808135.542378,0.0,-686.5324353674179,29994.67234569513,0.0,-877172568.7866517,ok
51740.0,99982235954.5262,1552108082.2555346,0.0,-686.6651493906028,29994.67028558754,0.0,-877172568.7866518,ok
51750.0,99982229087.21114,1552408028.9480884,0.0,-686.797863413474,29994.66822508166,0.0,-877172568.7866516,ok
51760.0,99982222218.56894,1552707975.620035,0.0,-686.9305774360316,29994.666164177484,0.0,-877172568.7866516,ok
51770.0,99982215348.5996,1553007922.2713704,0.0,-687.0632914582756,29994.664102875016,0.0,-877172568.7866514,ok
51780.0,99982208477.30312,1553307868.902091,0.0,-687.1960054802057,29994.66204117425,0.0,-877172568.7866516,ok
51790.0,99982201604.67949,1553607815.5121925,0.0,-687.3287195018221,29994.659979075193,0.0,-877172568.7866518,ok
51800.0,99982194730.72873,1553907762.101671,0.0,-687.4614335231246,29994.657916577842,0.0,-877172568.7866514,ok
51810.0,99982187855.45082,1554207708.6705227,0.0,-687.5941475441131,29994.655853682198,0.0,-877172568.7866518,ok
51820.0,99982180978.84578,1554507655.2187433,0.0,-687.7268615647876,29994.65379038826,0.0,-877172568.7866516,ok
51830.0,99982174100.91359,1554807601.746329,0.0,-687.8595755851479,29994.65172669603,0.0,-877172568.7866515,ok
51840.0,99982167221.65427,1555107548.2532759,0.0,-687.9922896051942,29994.649662605505,0.0,-877172568.7866516,ok
51850.0,99982160341.0678,1555407494.73958,0.0,-688.1250036249263,29994.647598116688,0.0,-877172568.7866518,ok
51860.0,99982153459.15419,1555707441.205237,0.0,-688.2577176443441,29994.645533229577,0.0,-877172568.7866516,ok
51870.0,99982146575.91344,1556007387.650243,0.0,-688.3904316634477,29994.64346794417,0.0,-877172568.7866516,ok
51880.0,99982139691.34555,1556307334.0745945,0.0,-688.5231456822368,29994.64140226047,0.0,-877172568.7866516,ok
51890.0,99982132805.45053,1556607280.478287,0.0,-688.6558597007115,29994.639336178476,0.0,-877172568.7866518,ok
51900.0,99982125918.22836,1556907226.8613167,0.0,-688.7885737188717,29994.63726969819,0.0,-877172568.7866514,ok
51910.0,99982119029.67906,1557207173.2236795,0.0,-688.9212877367173,29994.635202819605,0.0,-877172568.7866514,ok
51920.0,99982112139.80261,1557507119.5653718,0.0,-689.0540017542484,29994.63313554273,0.0,-877172568.7866518,ok
51930.0,99982105248.59903,1557807065.886389,0.0,-689.1867157714647,29994.631067867558,0.0,-877172568.7866516,ok
51940.0,99982098356.0683,1558107012.1867278,0.0,-689.3194297883663,29994.628999794095,0.0,-877172568.7866516,ok
51950.0,99982091462.21043,1558406958.4663837,0.0,-689.452143804953,29994.626931322335,0.0,-877172568.7866516,ok
51960.0,99982084567.02542,1558706904.725353,0.0,-689.584857821225,29994.62486245228,0.0,-877172568.7866518,ok
51970.0,99982077670.51328,1559006850.9636316,0.0,-689.717571837182,29994.622793183935,0.0,-877172568.7866516,ok
51980.0,99982070772.67398,1559306797.1812155,0.0,-689.8502858528241,29994.62072351729,0.0,-877172568.7866518,ok
51990.0,99982063873.50755,1559606743.3781006,0.0,-689.9829998681511,29994.618653452355,0.0,-877172568.7866516,ok
52000.0,99982056973.01398,1559906689.5542831,0.0,-690.1157138831629,29994.616582989125,0.0,-877172568.7866516,ok
52010.0,99982050071.19327,1560206635.709759,0.0,-690.2484278978596,29994.6145121276,0.0,-877172568.7866516,ok
52020.0,99982043168.04543,1560506581.8445244,0.0,-690.3811419122411,29994.61244086778,0.0,-877172568.7866516,ok
52030.0,99982036263.57043,1560806527.958575,0.0,-690.5138559263073,29994.610369209662,0.0,-877172568.7866518,ok
52040.0,99982029357.76831,1561106474.051907,0.0,-690.6465699400582,29994.608297153252,0.0,-877172568.7866518,ok
52050.0,99982022450.63904,1561406420.1245167,0.0,-690.7792839534935,29994.60622469855,0.0,-877172568.786652,ok
52060.0,99982015542.18263,1561706366.1763997,0.0,-690.9119979666134,29994.60415184555,0.0,-877172568.7866515,ok
52070.0,99982008632.39908,1562006312.2075522,0.0,-691.0447119794178,29994.602078594256,0.0,-877172568.7866514,ok
52080.0,99982001721.28839,1562306258.2179701,0.0,-691.1774259919066,29994.600004944667,0.0,-877172568.7866516,ok
52090.0,99981994808.85056,1562606204.2076497,0.0,-691.3101400040797,29994.597930896784,0.0,-877172568.7866518,ok
52100.0,99981987895.08559,1562906150.1765869,0.0,-691.4428540159371,29994.595856450604,0.0,-877172568.7866518,ok
52110.0,99981980979.99347,1563206096.1247776,0.0,-691.5755680274788,29994.59378160613,0.0,-877172568.7866518,ok
52120.0,99981974063.57422,1563506042.0522177,0.0,-691.7082820387045,29994.59170636336,0.0,-877172568.7866518,ok
52130.0,99981967145.82784,1563805987.9589036,0.0,-691.8409960496144,29994.589630722297,0.0,-877172568.7866516,ok
52140.0,99981960226.7543,1564105933.844831,0.0,-691.9737100602083,29994.587554682937,0.0,-877172568.7866516,ok
52150.0,99981953306.35364,1564405879.709996,0.0,-692.1064240704862,29994.58547824528,0.0,-877172568.7866515,ok
52160.0,99981946384.62582,1564705825.5543945,0.0,-692.239138080448,29994.58340140933,0.0,-877172568.7866516,ok
52170.0,99981939461.57088,1565005771.3780227,0.0,-692.3718520900936,29994.581324175084,0.0,-877172568.7866517,ok
52180.0,99981932537.18878,1565305717.1808765,0.0,-692.5045660994231,29994.579246542544,0.0,-877172568.7866516,ok
52190.0,99981925611.47955,1565605662.9629521,0.0,-692.6372801084362,29994.577168511707,0.0,-877172568.7866515,ok
52200.0,99981918684.44318,1565905608.7242455,0.0,-692.7699941171331,29994.575090082573,0.0,-877172568.7866518,ok
52210.0,99981911756.07967,1566205554.4647527,0.0,-692.9027081255136,29994.573011255146,0.0,-877172568.7866516,ok
52220.0,99981904826.389,1566505500.1844695,0.0,-693.0354221335776,29994.570932029423,0.0,-877172568.7866518,ok
52230.0,99981897895.37122,1566805445.8833919,0.0,-693.1681361413251,29994.568852405402,0.0,-877172568.7866517,ok
52240.0,99981890963.02629,1567105391.561516,0.0,-693.300850148756,29994.566772383085,0.0,-877172568.7866516,ok
52250.0,99981884029.35422,1567405337.2188382,0.0,-693.4335641558703,29994.564691962474,0.0,-877172568.7866517,ok
52260.0,99981877094.35501,1567705282.855354,0.0,-693.5662781626679,29994.562611143567,0.0,-877172568.7866514,ok
52270.0,99981870158.02866,1568005228.4710598,0.0,-693.6989921691487,29994.560529926363,0.0,-877172568.7866518,ok
52280.0,99981863220.37517,1568305174.0659513,0.0,-693.8317061753128,29994.55844831086,0.0,-877172568.7866516,ok
52290.0,99981856281.39453,1568605119.6400247,0.0,-693.9644201811599,29994.556366297067,0.0,-877172568.7866516,ok
